order_id,account_id,customer_id,order_type,amount,currency,status,merchant_name,created_at,updated_at
10750,5131,388,WIRE_TRANSFER,24335.33,USD,ON_HOLD,Stripe Clearing Inc,2026-08-04 23:02:16,2026-08-04 23:29:17
10751,5449,446,WIRE_TRANSFER,5883.8,USD,PENDING,Apple Services US,2026-08-05 09:34:55,2026-08-05 11:00:29
10752,5823,269,MERCHANT_SETTLEMENT,21001.74,USD,FAILED,Oracle Cloud Infra,2026-08-29 10:07:29,2026-08-29 11:02:05
10753,5010,152,WIRE_TRANSFER,65336.31,USD,COMPLETED,Microsoft Azure Cloud,2026-09-08 13:14:15,2026-09-08 13:58:20
10754,5630,456,ACH_DEBIT,84582.68,USD,COMPLETED,JPMorgan Settlement Corp,2026-08-16 23:58:42,2026-08-17 01:10:13
10755,5702,105,CARD_AUTH,92109.82,USD,ON_HOLD,Walmart Global Vendor,2026-09-08 06:00:48,2026-09-08 07:23:25
10756,5258,242,MERCHANT_SETTLEMENT,31612.7,USD,COMPLETED,JPMorgan Settlement Corp,2026-08-04 18:28:24,2026-08-04 19:40:04
10757,5733,425,MERCHANT_SETTLEMENT,1498.43,USD,PENDING,JPMorgan Settlement Corp,2026-08-03 10:06:34,2026-08-03 11:10:53
10758,5069,3,ACH_DEBIT,105227.31,USD,COMPLETED,Stripe Clearing Inc,2026-09-10 00:46:33,2026-09-10 01:49:14
10759,5339,49,WIRE_TRANSFER,93755.48,USD,PROCESSING,JPMorgan Settlement Corp,2026-07-26 07:21:39,2026-07-26 08:09:34
10760,5652,287,ACH_CREDIT,51760.32,USD,COMPLETED,Target Retail Network,2026-08-15 11:35:24,2026-08-15 12:14:17
10761,5841,467,CARD_AUTH,63939.48,USD,ON_HOLD,Microsoft Azure Cloud,2026-08-24 11:34:59,2026-08-24 13:00:19
10762,5786,207,ACH_DEBIT,84178.04,USD,ON_HOLD,Target Retail Network,2026-07-27 08:18:11,2026-07-27 09:39:10
10763,5157,53,INTERNAL_BOOK_TRANSFER,32486.2,USD,COMPLETED,Microsoft Azure Cloud,2026-09-12 13:11:35,2026-09-12 13:25:38
10764,5130,409,FX_CONVERSION,88108.08,USD,FAILED,Fedwire Interbank Net,2026-08-20 21:05:59,2026-08-20 22:24:39
10765,5791,437,FX_CONVERSION,90726.36,USD,FAILED,Visa Direct Global,2026-09-03 18:53:19,2026-09-03 19:21:58
10766,5173,2,CARD_AUTH,34794.24,USD,COMPLETED,Stripe Clearing Inc,2026-09-17 12:38:48,2026-09-17 12:58:53
10767,5147,85,MERCHANT_SETTLEMENT,131195.31,USD,COMPLETED,Stripe Clearing Inc,2026-07-24 21:22:49,2026-07-24 21:41:36
10768,5524,414,MERCHANT_SETTLEMENT,63825.51,USD,PENDING,Walmart Global Vendor,2026-08-18 04:46:58,2026-08-18 05:55:22
10769,5779,61,ACH_CREDIT,84032.99,USD,PENDING,Fedwire Interbank Net,2026-09-03 21:23:04,2026-09-03 22:11:37
10770,5320,430,FX_CONVERSION,47563.21,USD,COMPLETED,Visa Direct Global,2026-08-09 14:11:32,2026-08-09 14:34:17
10771,5969,325,CARD_AUTH,41678.93,USD,COMPLETED,Fedwire Interbank Net,2026-09-12 05:47:51,2026-09-12 06:48:13
10772,5502,356,CARD_AUTH,37599.97,USD,COMPLETED,Oracle Cloud Infra,2026-08-31 02:21:27,2026-08-31 03:50:33
10773,5357,92,WIRE_TRANSFER,129924.18,USD,FAILED,Apple Services US,2026-08-22 09:59:22,2026-08-22 11:38:54
10774,5435,110,FX_CONVERSION,83980.33,USD,COMPLETED,Fedwire Interbank Net,2026-08-25 03:44:01,2026-08-25 04:08:32
10775,5956,383,WIRE_TRANSFER,29395.92,USD,COMPLETED,Oracle Cloud Infra,2026-08-07 17:53:39,2026-08-07 17:54:29
10776,5601,159,ACH_DEBIT,14139.37,USD,COMPLETED,Microsoft Azure Cloud,2026-09-06 15:21:51,2026-09-06 15:23:42
10777,5622,140,WIRE_TRANSFER,97091.71,USD,ON_HOLD,Apple Services US,2026-08-27 11:51:47,2026-08-27 11:57:51
10778,5713,361,ACH_DEBIT,41144.58,USD,COMPLETED,Visa Direct Global,2026-07-22 18:40:10,2026-07-22 20:38:06
10779,5736,475,MERCHANT_SETTLEMENT,149584.81,USD,ON_HOLD,Apple Services US,2026-09-05 10:15:13,2026-09-05 10:39:01
10780,5485,384,CARD_AUTH,97141.26,USD,PROCESSING,Stripe Clearing Inc,2026-07-23 12:46:06,2026-07-23 13:36:38
10781,5030,314,INTERNAL_BOOK_TRANSFER,23000.36,USD,ON_HOLD,JPMorgan Settlement Corp,2026-08-01 14:32:00,2026-08-01 14:43:23
10782,5430,428,CARD_AUTH,17936.47,USD,PENDING,Amazon AWS Services,2026-08-19 07:59:42,2026-08-19 08:13:05
10783,5879,279,ACH_DEBIT,147510.94,USD,COMPLETED,Visa Direct Global,2026-07-21 10:37:30,2026-07-21 11:23:00
10784,5858,345,CARD_AUTH,134952.53,USD,ON_HOLD,JPMorgan Settlement Corp,2026-09-14 19:13:28,2026-09-14 20:52:08
10785,5967,188,FX_CONVERSION,2150.82,USD,ON_HOLD,Fedwire Interbank Net,2026-08-29 06:00:12,2026-08-29 07:54:39
10786,5684,343,WIRE_TRANSFER,9767.08,USD,FAILED,Oracle Cloud Infra,2026-08-03 03:30:11,2026-08-03 05:09:47
10787,5274,43,ACH_CREDIT,66524.02,USD,COMPLETED,Visa Direct Global,2026-08-08 02:44:12,2026-08-08 04:18:18
10788,5518,210,ACH_CREDIT,95304.26,USD,FAILED,Amazon AWS Services,2026-08-19 00:50:12,2026-08-19 01:27:39
10789,5575,180,WIRE_TRANSFER,51234.67,USD,PROCESSING,Stripe Clearing Inc,2026-09-12 19:05:14,2026-09-12 20:08:31
10790,5091,60,WIRE_TRANSFER,27395.99,USD,COMPLETED,JPMorgan Settlement Corp,2026-08-19 15:36:08,2026-08-19 16:56:55
10791,5642,495,WIRE_TRANSFER,115014.33,USD,FAILED,Amazon AWS Services,2026-08-09 22:38:34,2026-08-10 00:05:45
10792,5384,236,WIRE_TRANSFER,131582.89,USD,COMPLETED,Microsoft Azure Cloud,2026-08-07 09:02:01,2026-08-07 10:44:08
10793,5774,378,ACH_CREDIT,46590.64,USD,PENDING,Microsoft Azure Cloud,2026-08-06 02:33:01,2026-08-06 03:11:11
10794,5144,290,ACH_DEBIT,62112.36,USD,FAILED,Target Retail Network,2026-08-15 07:26:22,2026-08-15 07:53:39
10795,5182,152,ACH_DEBIT,104641.44,USD,COMPLETED,Stripe Clearing Inc,2026-09-05 09:17:13,2026-09-05 10:05:47
10796,5593,187,ACH_DEBIT,115861.39,USD,PROCESSING,Apple Services US,2026-08-05 09:00:19,2026-08-05 09:05:24
10797,5973,428,FX_CONVERSION,57867.77,USD,PROCESSING,Visa Direct Global,2026-08-09 06:39:02,2026-08-09 08:14:59
10798,5445,178,INTERNAL_BOOK_TRANSFER,121641.07,USD,FAILED,Microsoft Azure Cloud,2026-08-08 23:09:26,2026-08-08 23:56:14
10799,5717,496,FX_CONVERSION,82753.11,USD,ON_HOLD,Microsoft Azure Cloud,2026-07-28 15:15:04,2026-07-28 16:25:13
10800,5792,108,ACH_DEBIT,32758.17,USD,COMPLETED,Amazon AWS Services,2026-07-31 00:26:06,2026-07-31 01:36:46
10801,5675,324,ACH_CREDIT,71294.85,USD,PENDING,Visa Direct Global,2026-08-20 04:23:39,2026-08-20 05:14:33
10802,5578,194,INTERNAL_BOOK_TRANSFER,88269.11,USD,COMPLETED,Walmart Global Vendor,2026-07-29 23:32:12,2026-07-30 00:58:13
10803,5368,446,WIRE_TRANSFER,23834.03,USD,PENDING,Walmart Global Vendor,2026-08-21 12:16:23,2026-08-21 13:44:55
10804,5925,52,ACH_CREDIT,136974.54,USD,COMPLETED,JPMorgan Settlement Corp,2026-09-03 03:35:23,2026-09-03 04:50:07
10805,5191,386,WIRE_TRANSFER,65865.61,USD,PROCESSING,Apple Services US,2026-09-15 10:54:00,2026-09-15 12:12:43
10806,5712,223,INTERNAL_BOOK_TRANSFER,59915.34,USD,FAILED,Target Retail Network,2026-08-13 08:18:45,2026-08-13 09:57:35
10807,5383,308,ACH_DEBIT,72396.83,USD,PENDING,Microsoft Azure Cloud,2026-07-23 17:16:41,2026-07-23 19:16:33
10808,5240,391,FX_CONVERSION,16201.05,USD,PENDING,Microsoft Azure Cloud,2026-09-13 21:24:55,2026-09-13 22:19:42
10809,5608,15,ACH_CREDIT,76843.09,USD,COMPLETED,Visa Direct Global,2026-09-08 16:58:42,2026-09-08 17:25:52
10810,5975,498,FX_CONVERSION,112783.84,USD,COMPLETED,Walmart Global Vendor,2026-07-25 01:08:02,2026-07-25 01:20:27
10811,5317,406,CARD_AUTH,21241.03,USD,COMPLETED,Apple Services US,2026-08-27 06:30:12,2026-08-27 06:52:51
10812,5472,1,INTERNAL_BOOK_TRANSFER,22145.39,USD,COMPLETED,Microsoft Azure Cloud,2026-08-18 16:21:36,2026-08-18 16:32:39
10813,5190,121,CARD_AUTH,30518.61,USD,COMPLETED,Target Retail Network,2026-08-03 18:56:17,2026-08-03 20:29:51
10814,5569,433,CARD_AUTH,56154.63,USD,PENDING,JPMorgan Settlement Corp,2026-08-22 07:00:27,2026-08-22 07:14:10
10815,5483,282,INTERNAL_BOOK_TRANSFER,59122.55,USD,COMPLETED,Apple Services US,2026-08-25 08:35:37,2026-08-25 10:29:12
10816,5475,362,ACH_CREDIT,114464.47,USD,COMPLETED,Fedwire Interbank Net,2026-08-01 07:12:11,2026-08-01 07:55:43
10817,5782,479,ACH_CREDIT,59997.84,USD,COMPLETED,Microsoft Azure Cloud,2026-08-30 01:08:34,2026-08-30 02:30:09
10818,5404,274,WIRE_TRANSFER,52046.73,USD,ON_HOLD,Visa Direct Global,2026-07-22 10:26:37,2026-07-22 10:56:58
10819,5907,312,ACH_CREDIT,115182.51,USD,COMPLETED,Walmart Global Vendor,2026-08-21 19:40:51,2026-08-21 20:49:23
10820,5843,1,FX_CONVERSION,89885.75,USD,PENDING,Stripe Clearing Inc,2026-08-11 03:52:51,2026-08-11 04:11:47
10821,5512,97,WIRE_TRANSFER,31704.97,USD,PENDING,Stripe Clearing Inc,2026-08-21 19:03:54,2026-08-21 19:56:25
10822,5670,93,MERCHANT_SETTLEMENT,22633.79,USD,COMPLETED,Fedwire Interbank Net,2026-09-04 11:46:16,2026-09-04 11:51:06
10823,5268,491,MERCHANT_SETTLEMENT,26948.62,USD,PENDING,Oracle Cloud Infra,2026-07-30 03:46:19,2026-07-30 04:49:52
10824,5826,43,ACH_DEBIT,102917.85,USD,COMPLETED,Fedwire Interbank Net,2026-07-21 00:15:21,2026-07-21 00:37:23
10825,5327,66,FX_CONVERSION,76058.14,USD,ON_HOLD,Apple Services US,2026-07-20 22:46:27,2026-07-20 23:52:54
10826,5670,492,INTERNAL_BOOK_TRANSFER,60270.77,USD,FAILED,Amazon AWS Services,2026-08-18 05:42:21,2026-08-18 06:40:27
10827,5265,380,INTERNAL_BOOK_TRANSFER,17416.31,USD,FAILED,Apple Services US,2026-09-06 13:39:32,2026-09-06 14:30:31
10828,5800,243,INTERNAL_BOOK_TRANSFER,50276.48,USD,PROCESSING,Walmart Global Vendor,2026-07-30 15:59:08,2026-07-30 17:46:27
10829,5184,218,FX_CONVERSION,113947.75,USD,FAILED,Stripe Clearing Inc,2026-08-03 10:11:54,2026-08-03 10:12:55
10830,5346,486,INTERNAL_BOOK_TRANSFER,88533.4,USD,COMPLETED,Oracle Cloud Infra,2026-09-17 11:42:23,2026-09-17 13:21:48
10831,5894,233,MERCHANT_SETTLEMENT,7305.8,USD,COMPLETED,Amazon AWS Services,2026-07-31 15:00:22,2026-07-31 16:58:56
10832,5502,236,ACH_DEBIT,7535.25,USD,PROCESSING,Walmart Global Vendor,2026-08-13 07:44:05,2026-08-13 08:42:17
10833,5346,346,ACH_DEBIT,115031.01,USD,COMPLETED,Oracle Cloud Infra,2026-08-14 18:28:29,2026-08-14 18:52:58
10834,5301,183,MERCHANT_SETTLEMENT,2652.9,USD,COMPLETED,Microsoft Azure Cloud,2026-07-23 06:45:35,2026-07-23 08:07:00
10835,5115,183,INTERNAL_BOOK_TRANSFER,5516.42,USD,ON_HOLD,Fedwire Interbank Net,2026-08-12 23:06:47,2026-08-12 23:30:47
10836,5087,274,WIRE_TRANSFER,18930.48,USD,COMPLETED,Apple Services US,2026-08-30 16:18:28,2026-08-30 16:56:03
10837,5354,498,MERCHANT_SETTLEMENT,103356.72,USD,COMPLETED,Oracle Cloud Infra,2026-09-13 01:47:45,2026-09-13 02:50:25
10838,5042,40,ACH_DEBIT,55935.29,USD,COMPLETED,Visa Direct Global,2026-07-29 15:24:13,2026-07-29 16:16:26
10839,5525,372,WIRE_TRANSFER,50682.8,USD,ON_HOLD,Microsoft Azure Cloud,2026-08-29 20:20:12,2026-08-29 21:14:59
10840,5023,95,INTERNAL_BOOK_TRANSFER,38547.65,USD,ON_HOLD,Stripe Clearing Inc,2026-08-30 21:44:53,2026-08-30 22:00:51
10841,5813,99,FX_CONVERSION,39165.21,USD,COMPLETED,Visa Direct Global,2026-09-07 17:34:11,2026-09-07 18:47:52
10842,5875,407,ACH_CREDIT,104146.37,USD,COMPLETED,Walmart Global Vendor,2026-09-13 11:44:26,2026-09-13 12:49:05
10843,5221,390,MERCHANT_SETTLEMENT,41236.51,USD,ON_HOLD,JPMorgan Settlement Corp,2026-08-15 16:53:13,2026-08-15 18:01:46
10844,5688,24,FX_CONVERSION,59815.93,USD,COMPLETED,Microsoft Azure Cloud,2026-08-15 07:09:35,2026-08-15 07:10:21
10845,5417,107,WIRE_TRANSFER,117313.14,USD,ON_HOLD,JPMorgan Settlement Corp,2026-08-15 12:01:41,2026-08-15 12:38:13
10846,5474,307,CARD_AUTH,146385.26,USD,COMPLETED,Stripe Clearing Inc,2026-08-10 07:29:32,2026-08-10 08:00:18
10847,5019,364,ACH_DEBIT,33178.52,USD,PROCESSING,Microsoft Azure Cloud,2026-09-16 23:34:49,2026-09-17 01:27:48
10848,5472,302,MERCHANT_SETTLEMENT,95225.21,USD,COMPLETED,Oracle Cloud Infra,2026-08-26 14:17:54,2026-08-26 15:22:55
10849,5953,286,WIRE_TRANSFER,51459.36,USD,COMPLETED,Walmart Global Vendor,2026-08-31 23:15:30,2026-08-31 23:36:18
10850,5474,438,INTERNAL_BOOK_TRANSFER,74858.97,USD,PROCESSING,JPMorgan Settlement Corp,2026-08-26 16:40:45,2026-08-26 17:15:44
10851,5413,17,INTERNAL_BOOK_TRANSFER,127847.52,USD,COMPLETED,Apple Services US,2026-09-12 07:45:16,2026-09-12 08:32:29
10852,5086,107,INTERNAL_BOOK_TRANSFER,147730.68,USD,COMPLETED,Microsoft Azure Cloud,2026-08-17 03:46:04,2026-08-17 05:28:40
10853,5323,232,INTERNAL_BOOK_TRANSFER,70120.6,USD,COMPLETED,Visa Direct Global,2026-09-14 14:46:21,2026-09-14 15:09:11
10854,5640,181,FX_CONVERSION,64744.11,USD,FAILED,Amazon AWS Services,2026-08-16 09:16:37,2026-08-16 10:32:40
10855,5762,252,ACH_CREDIT,56308.58,USD,PROCESSING,JPMorgan Settlement Corp,2026-08-25 13:34:26,2026-08-25 14:57:24
10856,5972,436,WIRE_TRANSFER,14570.0,USD,COMPLETED,Target Retail Network,2026-07-30 13:33:49,2026-07-30 14:51:49
10857,5297,92,CARD_AUTH,23889.07,USD,FAILED,Fedwire Interbank Net,2026-09-11 05:31:39,2026-09-11 06:27:30
10858,5361,385,ACH_CREDIT,62741.84,USD,PROCESSING,Microsoft Azure Cloud,2026-08-19 20:02:05,2026-08-19 21:47:21
10859,5372,323,WIRE_TRANSFER,99643.75,USD,ON_HOLD,Walmart Global Vendor,2026-09-06 14:13:31,2026-09-06 15:26:43
10860,5546,201,ACH_CREDIT,128862.08,USD,PENDING,Apple Services US,2026-08-16 14:51:34,2026-08-16 16:44:26
10861,5947,231,ACH_CREDIT,138588.52,USD,COMPLETED,Fedwire Interbank Net,2026-08-16 19:48:35,2026-08-16 19:49:07
10862,5546,425,ACH_DEBIT,114446.28,USD,ON_HOLD,JPMorgan Settlement Corp,2026-07-29 08:52:48,2026-07-29 09:45:13
10863,5595,335,MERCHANT_SETTLEMENT,146137.77,USD,PENDING,Target Retail Network,2026-07-22 15:26:28,2026-07-22 16:51:02
10864,5230,71,FX_CONVERSION,92997.74,USD,COMPLETED,Visa Direct Global,2026-09-13 05:19:46,2026-09-13 06:59:48
10865,5419,485,WIRE_TRANSFER,48770.26,USD,COMPLETED,JPMorgan Settlement Corp,2026-09-13 02:21:01,2026-09-13 03:46:30
10866,5484,351,WIRE_TRANSFER,142778.14,USD,COMPLETED,Visa Direct Global,2026-08-26 14:59:50,2026-08-26 16:15:17
10867,5524,443,ACH_CREDIT,127550.17,USD,COMPLETED,Apple Services US,2026-08-24 15:45:10,2026-08-24 17:23:58
10868,5896,123,ACH_CREDIT,70838.79,USD,ON_HOLD,Target Retail Network,2026-08-20 03:46:21,2026-08-20 04:04:32
10869,5301,34,WIRE_TRANSFER,31071.31,USD,PENDING,Apple Services US,2026-08-12 14:46:17,2026-08-12 16:19:42
10870,5618,228,ACH_CREDIT,119518.22,USD,PENDING,Oracle Cloud Infra,2026-07-30 14:47:09,2026-07-30 16:36:57
10871,5619,429,ACH_DEBIT,130816.08,USD,COMPLETED,Target Retail Network,2026-09-02 16:48:12,2026-09-02 18:26:52
10872,5986,36,WIRE_TRANSFER,112297.7,USD,ON_HOLD,Fedwire Interbank Net,2026-09-08 06:55:00,2026-09-08 07:59:16
10873,5883,198,WIRE_TRANSFER,117461.94,USD,COMPLETED,Oracle Cloud Infra,2026-07-31 13:40:45,2026-07-31 15:18:33
10874,5796,311,INTERNAL_BOOK_TRANSFER,148381.6,USD,ON_HOLD,Amazon AWS Services,2026-08-31 09:35:56,2026-08-31 10:41:39
10875,5848,372,WIRE_TRANSFER,43962.49,USD,PENDING,Amazon AWS Services,2026-08-24 02:29:30,2026-08-24 03:24:07
10876,5734,475,FX_CONVERSION,94399.68,USD,PENDING,Fedwire Interbank Net,2026-07-31 20:50:39,2026-07-31 21:04:52
10877,5150,434,ACH_DEBIT,113697.24,USD,PROCESSING,Stripe Clearing Inc,2026-08-05 05:27:39,2026-08-05 06:17:46
10878,5423,337,ACH_DEBIT,21314.4,USD,COMPLETED,Apple Services US,2026-08-09 05:18:15,2026-08-09 05:54:26
10879,5100,169,INTERNAL_BOOK_TRANSFER,104065.22,USD,PENDING,Apple Services US,2026-08-12 14:01:45,2026-08-12 15:45:11
10880,5267,176,ACH_DEBIT,103387.04,USD,COMPLETED,Apple Services US,2026-08-13 20:46:19,2026-08-13 22:03:58
10881,5282,305,WIRE_TRANSFER,114204.5,USD,COMPLETED,Oracle Cloud Infra,2026-08-16 19:51:44,2026-08-16 19:55:21
10882,5227,451,ACH_DEBIT,84542.04,USD,ON_HOLD,Microsoft Azure Cloud,2026-08-18 14:20:48,2026-08-18 15:58:37
10883,5163,291,INTERNAL_BOOK_TRANSFER,45728.93,USD,ON_HOLD,Apple Services US,2026-08-17 10:53:24,2026-08-17 11:14:34
10884,5762,413,INTERNAL_BOOK_TRANSFER,19305.18,USD,PROCESSING,Microsoft Azure Cloud,2026-08-26 03:05:01,2026-08-26 03:40:13
10885,5653,117,WIRE_TRANSFER,127641.67,USD,PROCESSING,Microsoft Azure Cloud,2026-08-03 05:28:57,2026-08-03 06:48:48
10886,5013,133,ACH_DEBIT,108178.02,USD,ON_HOLD,Oracle Cloud Infra,2026-08-28 05:27:26,2026-08-28 06:32:38
10887,5634,461,ACH_CREDIT,145861.2,USD,ON_HOLD,JPMorgan Settlement Corp,2026-09-14 19:53:43,2026-09-14 21:50:12
10888,5514,161,FX_CONVERSION,56170.34,USD,FAILED,Apple Services US,2026-08-05 05:51:03,2026-08-05 07:50:01
10889,5538,247,ACH_CREDIT,72612.92,USD,PENDING,Amazon AWS Services,2026-07-26 02:39:19,2026-07-26 03:26:08
10890,5231,159,ACH_CREDIT,33666.28,USD,COMPLETED,Visa Direct Global,2026-07-31 10:26:20,2026-07-31 11:55:09
10891,5202,183,MERCHANT_SETTLEMENT,68912.04,USD,ON_HOLD,Amazon AWS Services,2026-09-08 17:03:18,2026-09-08 17:34:33
10892,5760,104,ACH_DEBIT,99645.17,USD,PENDING,Stripe Clearing Inc,2026-08-20 19:35:47,2026-08-20 20:45:08
10893,5069,139,FX_CONVERSION,144249.4,USD,FAILED,Oracle Cloud Infra,2026-07-27 12:53:47,2026-07-27 14:42:48
10894,5058,229,FX_CONVERSION,78454.48,USD,COMPLETED,Microsoft Azure Cloud,2026-08-06 13:27:24,2026-08-06 15:01:39
10895,5959,334,CARD_AUTH,36782.31,USD,ON_HOLD,Apple Services US,2026-08-06 01:12:51,2026-08-06 01:18:25
10896,5624,137,FX_CONVERSION,41639.91,USD,ON_HOLD,Target Retail Network,2026-07-26 00:07:48,2026-07-26 00:25:58
10897,5536,156,WIRE_TRANSFER,31180.01,USD,COMPLETED,Visa Direct Global,2026-09-14 06:13:44,2026-09-14 07:18:58
10898,5476,51,FX_CONVERSION,132249.12,USD,COMPLETED,Walmart Global Vendor,2026-07-26 22:00:00,2026-07-26 22:26:54
10899,5490,60,MERCHANT_SETTLEMENT,12531.3,USD,COMPLETED,Stripe Clearing Inc,2026-09-10 11:34:54,2026-09-10 12:55:27
10900,5221,307,MERCHANT_SETTLEMENT,45012.0,USD,COMPLETED,Visa Direct Global,2026-08-30 13:10:26,2026-08-30 15:08:05
10901,5927,58,INTERNAL_BOOK_TRANSFER,132980.52,USD,FAILED,Target Retail Network,2026-09-15 00:05:41,2026-09-15 01:55:46
10902,5651,315,CARD_AUTH,68452.03,USD,COMPLETED,Microsoft Azure Cloud,2026-08-28 08:32:35,2026-08-28 09:54:46
10903,5278,253,INTERNAL_BOOK_TRANSFER,26500.78,USD,PROCESSING,Apple Services US,2026-09-07 17:56:39,2026-09-07 18:35:28
10904,5975,331,ACH_DEBIT,39648.75,USD,PROCESSING,Target Retail Network,2026-08-21 22:41:23,2026-08-21 23:19:03
10905,5695,288,FX_CONVERSION,46338.23,USD,PENDING,Stripe Clearing Inc,2026-08-06 12:16:53,2026-08-06 13:23:32
10906,5007,164,FX_CONVERSION,70589.45,USD,COMPLETED,JPMorgan Settlement Corp,2026-07-26 04:32:07,2026-07-26 06:16:01
10907,5443,345,ACH_DEBIT,14208.28,USD,FAILED,Apple Services US,2026-08-22 01:41:40,2026-08-22 03:08:50
10908,5704,276,CARD_AUTH,27419.19,USD,FAILED,Stripe Clearing Inc,2026-08-11 07:54:37,2026-08-11 08:23:48
10909,5315,257,ACH_DEBIT,48019.72,USD,PROCESSING,Apple Services US,2026-07-29 19:35:06,2026-07-29 21:08:40
10910,5308,475,FX_CONVERSION,31563.93,USD,ON_HOLD,JPMorgan Settlement Corp,2026-08-20 06:11:56,2026-08-20 06:33:22
10911,5197,393,MERCHANT_SETTLEMENT,117877.13,USD,FAILED,JPMorgan Settlement Corp,2026-09-17 01:27:39,2026-09-17 02:58:11
10912,5161,167,FX_CONVERSION,147173.64,USD,ON_HOLD,Visa Direct Global,2026-08-29 07:14:22,2026-08-29 09:00:54
10913,5744,138,ACH_CREDIT,139928.24,USD,PENDING,Microsoft Azure Cloud,2026-08-24 19:46:36,2026-08-24 20:06:28
10914,5314,171,INTERNAL_BOOK_TRANSFER,53106.51,USD,ON_HOLD,Walmart Global Vendor,2026-09-01 11:39:58,2026-09-01 12:22:06
10915,5436,289,MERCHANT_SETTLEMENT,114410.34,USD,COMPLETED,Fedwire Interbank Net,2026-07-25 04:38:47,2026-07-25 05:34:40
10916,5363,331,CARD_AUTH,21011.47,USD,PENDING,Microsoft Azure Cloud,2026-07-21 17:09:41,2026-07-21 19:01:31
10917,5722,104,ACH_CREDIT,99316.81,USD,COMPLETED,Microsoft Azure Cloud,2026-08-25 02:01:51,2026-08-25 02:05:09
10918,5330,219,CARD_AUTH,57376.7,USD,PROCESSING,Oracle Cloud Infra,2026-08-08 04:31:40,2026-08-08 06:20:37
10919,5221,317,FX_CONVERSION,66029.75,USD,COMPLETED,Stripe Clearing Inc,2026-07-27 01:11:53,2026-07-27 01:45:09
10920,5165,167,INTERNAL_BOOK_TRANSFER,71965.67,USD,ON_HOLD,Visa Direct Global,2026-09-03 10:39:04,2026-09-03 10:45:25
10921,5800,338,MERCHANT_SETTLEMENT,103178.11,USD,ON_HOLD,Apple Services US,2026-08-13 01:57:16,2026-08-13 02:35:35
10922,5622,301,MERCHANT_SETTLEMENT,8921.51,USD,COMPLETED,Walmart Global Vendor,2026-08-15 15:00:18,2026-08-15 16:13:49
10923,5379,225,ACH_DEBIT,16677.29,USD,COMPLETED,Stripe Clearing Inc,2026-08-20 08:01:00,2026-08-20 09:46:55
10924,5751,212,CARD_AUTH,22787.52,USD,COMPLETED,Visa Direct Global,2026-08-17 20:09:17,2026-08-17 21:27:44
10925,5205,288,WIRE_TRANSFER,65753.5,USD,COMPLETED,Visa Direct Global,2026-09-10 21:24:23,2026-09-10 23:08:36
10926,5677,134,FX_CONVERSION,79666.08,USD,COMPLETED,Amazon AWS Services,2026-08-02 11:05:02,2026-08-02 12:50:32
10927,5789,35,CARD_AUTH,117890.57,USD,ON_HOLD,Walmart Global Vendor,2026-08-23 21:29:48,2026-08-23 23:15:22
10928,5457,383,ACH_CREDIT,27641.81,USD,PENDING,Target Retail Network,2026-09-02 13:31:16,2026-09-02 14:20:48
10929,5342,102,INTERNAL_BOOK_TRANSFER,145716.53,USD,COMPLETED,Microsoft Azure Cloud,2026-09-16 10:18:00,2026-09-16 12:00:09
10930,5956,12,ACH_CREDIT,17901.03,USD,PENDING,Fedwire Interbank Net,2026-08-27 07:14:07,2026-08-27 09:04:15
10931,5499,409,WIRE_TRANSFER,124755.46,USD,COMPLETED,Oracle Cloud Infra,2026-08-25 02:01:45,2026-08-25 02:04:02
10932,5580,224,WIRE_TRANSFER,143969.26,USD,FAILED,Walmart Global Vendor,2026-09-10 03:17:15,2026-09-10 04:24:30
10933,5290,295,ACH_DEBIT,95165.4,USD,ON_HOLD,Stripe Clearing Inc,2026-09-12 17:01:52,2026-09-12 17:14:31
10934,5998,286,CARD_AUTH,16872.87,USD,COMPLETED,Oracle Cloud Infra,2026-07-28 08:11:49,2026-07-28 09:30:15
10935,5945,240,FX_CONVERSION,97535.02,USD,COMPLETED,Stripe Clearing Inc,2026-08-30 15:56:58,2026-08-30 17:48:42
10936,5284,239,MERCHANT_SETTLEMENT,133406.19,USD,ON_HOLD,JPMorgan Settlement Corp,2026-08-20 21:43:38,2026-08-20 21:53:41
10937,5187,332,FX_CONVERSION,50988.29,USD,PROCESSING,Fedwire Interbank Net,2026-07-21 21:49:51,2026-07-21 22:44:44
10938,5589,151,WIRE_TRANSFER,93563.06,USD,PENDING,Amazon AWS Services,2026-07-20 15:39:56,2026-07-20 16:10:46
10939,5331,219,ACH_CREDIT,38846.84,USD,COMPLETED,Visa Direct Global,2026-08-20 12:50:56,2026-08-20 14:03:42
10940,5469,335,INTERNAL_BOOK_TRANSFER,30070.12,USD,FAILED,Visa Direct Global,2026-08-23 06:09:15,2026-08-23 07:46:56
10941,5889,296,ACH_CREDIT,28347.79,USD,COMPLETED,Target Retail Network,2026-08-18 18:35:06,2026-08-18 18:59:58
10942,5104,14,FX_CONVERSION,90298.37,USD,FAILED,Amazon AWS Services,2026-08-01 04:27:22,2026-08-01 05:41:11
10943,5357,489,WIRE_TRANSFER,49136.31,USD,COMPLETED,Target Retail Network,2026-08-09 02:19:37,2026-08-09 02:47:14
